Date,SiteName,WaterBody,County,Town,SamplingNotes,Subsite,Sample,Datum,Easting,Northing,BDS_PA,SurveyMethod,PointGroup
10/17/2021,SACONO-01,Saco River,Oxford,Hiram,"Subsite A corresponds with eDNA SACONO-01, Subsite B is an unsampled river backwater, and Subsite C corresponds with eDNA SACONO-02",A,2,WGS-84,353550,4862071,0,Seine,
10/17/2021,SACONO-01,Saco River,Oxford,Hiram,"Subsite A corresponds with eDNA SACONO-01, Subsite B is an unsampled river backwater, and Subsite C corresponds with eDNA SACONO-02",A,3,WGS-84,353507,4862057,0,Seine,
10/17/2021,SACONO-01,Saco River,Oxford,Hiram,"Subsite A corresponds with eDNA SACONO-01, Subsite B is an unsampled river backwater, and Subsite C corresponds with eDNA SACONO-02",A,4,NAD-83,353458,4862056,0,Seine,
10/17/2021,SACONO-03,Saco River,Oxford,Hiram,"Subsite A corresponds with eDNA SACONO-01, Subsite B is an unsampled river backwater, and Subsite C corresponds with eDNA SACONO-02",B,5,WGS-84,353532,4862357,1,Seine,
10/17/2021,SACONO-02,Saco River,Oxford,Hiram,"Subsite A corresponds with eDNA SACONO-01, Subsite B is an unsampled river backwater, and Subsite C corresponds with eDNA SACONO-02",C,6,WGS-84,353615,4862335,0,Seine,
8/20/2021,SACOSO,Saco River,Cumberland/Oxford,Hiram/Baldwin,"Water much higher than when collecting eDNA.  Sampled shallowest areas with vegetation, but current was strong.",NA,1,NAD-83,356712,4851970,0,Seine,
8/20/2021,SACOSO,Saco River,Cumberland/Oxford,Hiram/Baldwin,"Water much higher than when collecting eDNA.  Sampled shallowest areas with vegetation, but current was strong.",NA,2,NAD-83,356719,4851969,0,Seine,
8/20/2021,SACOSO,Saco River,Cumberland/Oxford,Hiram/Baldwin,"Water much higher than when collecting eDNA.  Sampled shallowest areas with vegetation, but current was strong.",NA,3,NAD-83,356722,4851968,0,Seine,
8/20/2021,SACOSO,Saco River,Cumberland/Oxford,Hiram/Baldwin,"Water much higher than when collecting eDNA.  Sampled shallowest areas with vegetation, but current was strong.",NA,4,NAD-83,356728,4851964,0,Seine,
8/20/2021,SACOSO,Saco River,Cumberland/Oxford,Hiram/Baldwin,"Water much higher than when collecting eDNA.  Sampled shallowest areas with vegetation, but current was strong.",NA,5,NAD-83,356725,4851961,0,Seine,
8/20/2021,SACOSO,Saco River,Cumberland/Oxford,Hiram/Baldwin,"Water much higher than when collecting eDNA.  Sampled shallowest areas with vegetation, but current was strong.",NA,6,NAD-83,356723,4851955,0,Seine,
8/20/2021,SACOSO,Saco River,Cumberland/Oxford,Hiram/Baldwin,"Water much higher than when collecting eDNA.  Sampled shallowest areas with vegetation, but current was strong.",NA,7,NAD-83,356723,4851955,0,Seine,
8/20/2021,SACOSO,Saco River,Cumberland/Oxford,Hiram/Baldwin,"Water much higher than when collecting eDNA.  Sampled shallowest areas with vegetation, but current was strong.",NA,8,NAD-83,356729,4851954,0,Seine,
9/25/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Water lower than when sampled for eDNA,B,2,NAD-83,373572,4863494,1,Seine,
9/25/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Water lower than when sampled for eDNA,B,3,NAD-83,373485,4863521,0,Seine,
9/25/2021,SEBAGO-01,Sebago Lake,Cumberland,Casco,Water lower than when sampled for eDNA,B,4,NAD-83,373573,4863697,0,Seine,
9/25/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,Water lower than when sampled for eDNA,C,5,NAD-83,370308,4864987,0,Seine,
9/25/2021,SEBAGO-03,Sebago Lake,Cumberland,Naples,Water lower than when sampled for eDNA,C,6,WGS-84,370326,4864985,0,Seine,
9/25/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,Water lower than when sampled for eDNA,D,7,WGS-84,375360,4848551,0,Seine,
9/25/2021,SEBAGO-04,Sebago Lake,Cumberland,Standish,Water lower than when sampled for eDNA,D,8,NAD-83,375335,4848554,0,Seine,
9/25/2021,SEBAGO-06,Sebago Lake,Cumberland,Raymond,Water lower than when sampled for eDNA,A,1,NAD-83,381755,4861698,0,Seine,
10/12/2021,SFALLS,Salmon Falls River,York,Berwick,Sampled from Maine shoreline targeting patches of milfoil midriver.  High water prevented direct milfoil sampling.,NA,1,WGS-84,345375,4796434,1,Seine,
10/12/2021,SFALLS,Salmon Falls River,York,Berwick,Sampled from Maine shoreline targeting patches of milfoil midriver.  High water prevented direct milfoil sampling.,NA,2,WGS-84,345382,4796434,1,Seine,
10/12/2021,SFALLS,Salmon Falls River,York,Berwick,Sampled from Maine shoreline targeting patches of milfoil midriver.  High water prevented direct milfoil sampling.,NA,3,WGS-84,345390,4796430,0,Seine,
10/17/2021,SPECPD,Spectacle Pond,Oxford,Porter,"Difficult site/day to sample: pond margins deep with floating mats of veg.  Not possible to sample without a boat, but high winds made navigation difficult.",NA,1,NAD-83,346939,4853564,0,Seine,
10/17/2021,SPECPD,Spectacle Pond,Oxford,Porter,"Difficult site/day to sample: pond margins deep with floating mats of veg.  Not possible to sample without a boat, but high winds made navigation difficult.",NA,2,NAD-83,346926,4853559,0,Seine,
10/17/2021,SPECPD,Spectacle Pond,Oxford,Porter,"Difficult site/day to sample: pond margins deep with floating mats of veg.  Not possible to sample without a boat, but high winds made navigation difficult.",NA,3,WGS-84,346874,4853517,0,Seine,
10/17/2021,SPECPD,Spectacle Pond,Oxford,Porter,"Difficult site/day to sample: pond margins deep with floating mats of veg.  Not possible to sample without a boat, but high winds made navigation difficult.",NA,4,WGS-84,346874,4853517,0,Seine,
10/17/2021,SPECPD,Spectacle Pond,Oxford,Porter,"Difficult site/day to sample: pond margins deep with floating mats of veg.  Not possible to sample without a boat, but high winds made navigation difficult.",NA,5,WGS-84,347074,4853645,0,Seine,
10/17/2021,SPECPD,Spectacle Pond,Oxford,Porter,"Difficult site/day to sample: pond margins deep with floating mats of veg.  Not possible to sample without a boat, but high winds made navigation difficult.",NA,6,WGS-84,347076,4853647,0,Seine,
10/17/2021,SPECPD,Spectacle Pond,Oxford,Porter,"Difficult site/day to sample: pond margins deep with floating mats of veg.  Not possible to sample without a boat, but high winds made navigation difficult.",NA,7,NAD-83,346940,4853581,0,Seine,
10/17/2021,SPECPD,Spectacle Pond,Oxford,Porter,"Difficult site/day to sample: pond margins deep with floating mats of veg.  Not possible to sample without a boat, but high winds made navigation difficult.",NA,8,WGS-84,346945,4853571,0,Seine,
10/18/2021,STANPD-01,Stanley Pond,Oxford,Hiram,"Subsite A corresponds with eDNA STANPD-01, Subsite B is the inlet of the pond (no water samples), and Subsite C corresponds with eDNA STANPD-02",A,1,NAD-83,348525,4854710,0,Seine,
10/18/2021,STANPD-01,Stanley Pond,Oxford,Hiram,"Subsite A corresponds with eDNA STANPD-01, Subsite B is the inlet of the pond (no water samples), and Subsite C corresponds with eDNA STANPD-02",A,2,WGS-84,348496,4854677,0,Seine,
10/18/2021,STANPD-03,Stanley Pond,Oxford,Porter,"Subsite A corresponds with eDNA STANPD-01, Subsite B is the inlet of the pond (no water samples), and Subsite C corresponds with eDNA STANPD-02",B,3,NAD-83,347765,4855831,0,Seine,
10/18/2021,STANPD-03,Stanley Pond,Oxford,Porter,"Subsite A corresponds with eDNA STANPD-01, Subsite B is the inlet of the pond (no water samples), and Subsite C corresponds with eDNA STANPD-02",B,4,NAD-83,347736,4855840,0,Seine,
10/18/2021,STANPD-03,Stanley Pond,Oxford,Porter,"Subsite A corresponds with eDNA STANPD-01, Subsite B is the inlet of the pond (no water samples), and Subsite C corresponds with eDNA STANPD-02",B,5,NAD-83,347749,4855844,0,Seine,
10/18/2021,STANPD-03,Stanley Pond,Oxford,Porter,"Subsite A corresponds with eDNA STANPD-01, Subsite B is the inlet of the pond (no water samples), and Subsite C corresponds with eDNA STANPD-02",B,6,NAD-83,347775,4855807,0,Seine,
10/18/2021,STANPD-03,Stanley Pond,Oxford,Porter,"Subsite A corresponds with eDNA STANPD-01, Subsite B is the inlet of the pond (no water samples), and Subsite C corresponds with eDNA STANPD-02",B,7,WGS-84,347782,4855818,0,Seine,
10/18/2021,STANPD-02,Stanley Pond,Oxford,Porter,"Subsite A corresponds with eDNA STANPD-01, Subsite B is the inlet of the pond (no water samples), and Subsite C corresponds with eDNA STANPD-02",C,8,WGS-84,348126,4854839,0,Seine,
10/18/2021,TRAFPD,Trafton Pond,Oxford,Hiram,"Subsite A: southeastern shoreline of pond, including eDNA sampling area.  Subsite B: inlet of pond, no water samples taken there.",A,1,WGS-84,348242,4856187,0,Seine,
10/18/2021,TRAFPD,Trafton Pond,Oxford,Hiram,"Subsite A: southeastern shoreline of pond, including eDNA sampling area.  Subsite B: inlet of pond, no water samples taken there.",A,2,WGS-84,348255,4856184,0,Seine,
10/18/2021,TRAFPD,Trafton Pond,Oxford,Hiram,"Subsite A: southeastern shoreline of pond, including eDNA sampling area.  Subsite B: inlet of pond, no water samples taken there.",A,3,WGS-84,348270,4856202,0,Seine,
10/18/2021,TRAFPD,Trafton Pond,Oxford,Hiram,"Subsite A: southeastern shoreline of pond, including eDNA sampling area.  Subsite B: inlet of pond, no water samples taken there.",A,4,NAD-83,348269,4856219,0,Seine,
10/18/2021,TRAFPD,Trafton Pond,Oxford,Hiram,"Subsite A: southeastern shoreline of pond, including eDNA sampling area.  Subsite B: inlet of pond, no water samples taken there.",A,5,WGS-84,348261,4856234,0,Seine,
10/18/2021,TRAFPD,Trafton Pond,Oxford,Hiram,"Subsite A: southeastern shoreline of pond, including eDNA sampling area.  Subsite B: inlet of pond, no water samples taken there.",A,6,WGS-84,348258,4856241,0,Seine,
10/18/2021,TRAFPD,Trafton Pond,Oxford,Porter,"Subsite A: southeastern shoreline of pond, including eDNA sampling area.  Subsite B: inlet of pond, no water samples taken there.",B,7,WGS-84,347802,4856808,0,Seine,
10/18/2021,TRAFPD,Trafton Pond,Oxford,Porter,"Subsite A: southeastern shoreline of pond, including eDNA sampling area.  Subsite B: inlet of pond, no water samples taken there.",B,8,NAD-83,347788,4856809,0,Seine,
8/18/2021,WATBRK,"""Watchic Brook""",Cumberland,Standish,"Sampled upstream from culvert (downstream to upstream), then sampled impoundment below culvert.",A,1,NAD-83,368084,4845466,0,Seine,
8/18/2021,WATBRK,"""Watchic Brook""",Cumberland,Standish,"Sampled upstream from culvert (downstream to upstream), then sampled impoundment below culvert.",B,2,NAD-83,368100,4845465,0,Seine,
8/18/2021,WATBRK,"""Watchic Brook""",Cumberland,Standish,"Sampled upstream from culvert (downstream to upstream), then sampled impoundment below culvert.",C,3,NAD-83,368121,4845431,0,Seine,
8/18/2021,WATBRK,"""Watchic Brook""",Cumberland,Standish,"Sampled upstream from culvert (downstream to upstream), then sampled impoundment below culvert.",D,4,NAD-83,368160,4845416,0,Seine,
8/18/2021,WATBRK,"""Watchic Brook""",Cumberland,Standish,"Sampled upstream from culvert (downstream to upstream), then sampled impoundment below culvert.",E,5,NAD-83,368044,4845428,0,Seine,
8/18/2021,WATBRK,"""Watchic Brook""",Cumberland,Standish,"Sampled upstream from culvert (downstream to upstream), then sampled impoundment below culvert.",E,6,NAD-83,368044,4845428,0,Seine,
8/18/2021,WATBRK,"""Watchic Brook""",Cumberland,Standish,"Sampled upstream from culvert (downstream to upstream), then sampled impoundment below culvert.",E,7,NAD-83,368044,4845428,0,Seine,
8/18/2021,WATBRK,"""Watchic Brook""",Cumberland,Standish,"Sampled upstream from culvert (downstream to upstream), then sampled impoundment below culvert.",E,8,NAD-83,368044,4845428,0,Seine,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,NA,NAD-83,554516,4967952,0,eDNA,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,NA,NAD-83,554516,4967952,0,eDNA,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,NA,NAD-83,554529,4967965,0,eDNA,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,NA,NAD-83,554529,4967965,0,eDNA,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,NA,NAD-83,554520,4967985,0,eDNA,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,NA,NAD-83,554520,4967985,0,eDNA,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,NA,NAD-83,554515,4967990,0,eDNA,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,NA,NAD-83,554515,4967990,0,eDNA,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,Control,NAD-83,554516,4967952,0,eDNA,
6/1/2021,BROBRK,Browns Brook,Penobscot,Aurora,Old beaver dam,,Control,NAD-83,554516,4967952,0,eDNA,
6/8/2021,BURNPD-01,Burnt Meadow Pond,Oxford,Brownfield,Wetland inlet on northern end of pond below road culvert,,R1,NAD-83,348502,4865655,0,eDNA,
6/8/2021,BURNPD-01,Burnt Meadow Pond,Oxford,Brownfield,Wetland inlet on northern end of pond below road culvert,,R1,NAD-83,348502,4865655,0,eDNA,
6/8/2021,BURNPD-01,Burnt Meadow Pond,Oxford,Brownfield,Wetland inlet on northern end of pond below road culvert,,R1,NAD-83,348502,4865658,0,eDNA,
6/8/2021,BURNPD-01,Burnt Meadow Pond,Oxford,Brownfield,Wetland inlet on northern end of pond below road culvert,,R1,NAD-83,348502,4865658,0,eDNA,
6/8/2021,BURNPD-01,Burnt Meadow Pond,Oxford,Brownfield,Wetland inlet on northern end of pond below road culvert,,R2,NAD-83,348501,4865694,0,eDNA,
6/8/2021,BURNPD-01,Burnt Meadow Pond,Oxford,Brownfield,Wetland inlet on northern end of pond below road culvert,,R2,NAD-83,348501,4865694,0,eDNA,
6/8/2021,BURNPD-01,Burnt Meadow Pond,Oxford,Brownfield,Wetland inlet on northern end of pond below road culvert,,R2,NAD-83,348501,4865694,0,eDNA,
6/8/2021,BURNPD-01,Burnt Meadow Pond,Oxford,Brownfield,Wetland inlet on northern end of pond below road culvert,,R2,NAD-83,348501,4865694,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,R1,NAD-83,348622,4865069,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,R1,NAD-83,348622,4865069,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,R1,NAD-83,348622,4865069,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,R1,NAD-83,348622,4865069,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,R2,NAD-83,348617,4865067,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,R2,NAD-83,348617,4865067,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,R2,NAD-83,348617,4865067,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,R2,NAD-83,348617,4865067,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,Control,NAD-83,348622,4865055,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,Control,NAD-83,348622,4865055,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,Control,NAD-83,348622,4865055,0,eDNA,
6/8/2021,BURNPD-02,Burnt Meadow Pond,Oxford,Brownfield,Wetland outlet east of Burnt Meadow Pond boat launch. Scrub-shrub and emergent veg wetland.,,Control,NAD-83,348622,4865055,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,R1,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,R1,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,R1,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,R1,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,R2,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,R2,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,R2,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,R2,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,Control,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,Control,NAD-83,353203,4852145,0,eDNA,
6/10/2021,OSSIPE,Ossipee River,Oxford,Hiram,Access via social trail off driveway.  Small river island with backwater and school of minnows.  Some submerged veg.  POISON IVY.  Had to approach site in chest waders [no boat or shore access].,,Control,NAD-83,353203,4852145,0,eDNA,
